ID,prefLabel,altLabel,definition,broader,exactMatch,closeMatch
https://soilwise-he.github.io/soil-health#LandUseShrubs,land use shrubs,land use shrub,"Shrubs Abundance refers to the extent or abundance of shrub vegetation in a given area. Shrubs influence soil structure by reducing erosion, improving soil organic matter through leaf litter, and enhancing nutrient cycling. They are also indicators of ecosystem health in many terrestrial environments. Source: FAO, 'Vegetation and Land Use in Arid Zones'",land use,http://w3id.org/glosis/model/siteplot/shrubsAbundanceProperty,
https://soilwise-he.github.io/soil-health#LandformComplex,landform complex,,"Landform Complex describes a region with multiple interrelated landforms such as ridges, valleys, and hills. This property is essential for understanding how diverse landforms within a landscape influence soil distribution, water flow, and erosion patterns, ultimately affecting soil management strategies. Source: FAO, 'Soil Formation and Classification'",,http://w3id.org/glosis/model/siteplot/landformComplexProperty,
https://soilwise-he.github.io/soil-health#LeastLimitingWaterRange,least limiting water range,,,soil moisture contents; soil water retention index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LeastLimitingWaterRange,
https://soilwise-he.github.io/soil-health#LiquidConsistence,liquid consistence,,,soil consistence,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LiquidConsistence,
https://soilwise-he.github.io/soil-health#LiquidRatio,liquid ratio,,,soil moisture contents,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LiquidRatio,
https://soilwise-he.github.io/soil-health#LiquidWasteDisposal,liquid waste disposal,,,waste disposal,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LiquidWasteDisposal,
https://soilwise-he.github.io/soil-health#Lithology,lithology,,"Lithology refers to the physical characteristics of the parent material, such as the mineral composition, texture, and structure of the underlying rocks or sediments. The lithology of an area influences soil formation by affecting drainage, nutrient content, and the ability of the soil to support vegetation. Source: AGI, 'Encyclopedia of Geology'",,http://w3id.org/glosis/model/siteplot/lithologyProperty,
https://soilwise-he.github.io/soil-health#LivingEntity,living entity,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LivingEntity,
https://soilwise-he.github.io/soil-health#LongitudinalDispersion,longitudinal dispersion,,,soil solute dispersive transport,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#LongitudinalDispersion,
https://soilwise-he.github.io/soil-health#Macrofauna,macrofauna,,,soil biota,,
https://soilwise-he.github.io/soil-health#Macronutrients,macronutrients,,,,,
https://soilwise-he.github.io/soil-health#Macroporosity,macroporosity,,,soil porosity,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Macroporosity,
https://soilwise-he.github.io/soil-health#Magnesium,magnesium,,,micronutrients,,
https://soilwise-he.github.io/soil-health#MagnesiumExchangeableBases,magnesium exchangeable bases,magnesium exchangeable base,Magnesium bound to exchange surfaces in the soil such as clay minerals and organic matter that can be released to the soil solution upon exchange,magnesium,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Magexc,
https://soilwise-he.github.io/soil-health#MagnesiumExtractableElements,magnesium extractable elements,,Magnesium bound to the soil matrix but that can be released into the soil solution (i.e. become bio-available),magnesium,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Magext,
https://soilwise-he.github.io/soil-health#MagnesiumTotalElements,magnesium total elements,,"Total magnesium in soil includes exchangeable, soluble, and mineral-bound forms. Magnesium is essential for chlorophyll synthesis, enzyme activation, and nutrient transport in plants. Its availability is influenced by soil pH and texture. Source: Havlin et al. (2014).",magnesium,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Magtot,
https://soilwise-he.github.io/soil-health#MajorLandForm,major land form,,"Major Land Form refers to the significant physical features of the land, such as mountains, valleys, and plateaus, that influence soil development and landscape processes. These landforms shape the flow of water, sediment transport, and nutrient cycling, directly affecting the types of soils that form in different regions. Source: FAO, 'World Soil Resources Report'",,http://w3id.org/glosis/model/siteplot/majorLandFormProperty,
https://soilwise-he.github.io/soil-health#Manganese,manganese,,,micronutrients,,
https://soilwise-he.github.io/soil-health#ManganeseExchangeableBases,manganese exchangeable bases,manganese exchangeable base,"Total manganese refers to all forms of manganese in the soil, which is critical for photosynthesis, enzyme activation, and nitrogen metabolism in plants. Manganese deficiencies or toxicities are influenced by soil pH, with deficiencies occurring in high-pH soils and toxicities in low-pH, waterlogged soils.  Source: Brady & Weil (2017).",manganese,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Mantot,
https://soilwise-he.github.io/soil-health#ManganeseExtractableElements,manganese extractable elements,,Manganese bound to the soil matrix but that can be released into the soil solution (i.e. become bio-available),manganese,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Manext,
https://soilwise-he.github.io/soil-health#ManganeseTotalElements,manganese total elements,,"Total manganese refers to all forms of manganese in the soil, which is critical for photosynthesis, enzyme activation, and nitrogen metabolism in plants. Manganese deficiencies or toxicities are influenced by soil pH, with deficiencies occurring in high-pH soils and toxicities in low-pH, waterlogged soils.  Source: Brady & Weil (2017).",manganese,http://w3id.org/glosis/model/codelists/physioChemicalPropertyCode-Mantot,
https://soilwise-he.github.io/soil-health#MaterialThing,material thing,,,,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#MaterialThing,
https://soilwise-he.github.io/soil-health#MatrixPores,matrix pores,matrix pore,,soil pores,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#MatrixPore,
https://soilwise-he.github.io/soil-health#MeanWeightDiametre,mean weight diametre,,,soil aggregation index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#MeanWeightDiameter,
https://soilwise-he.github.io/soil-health#MechanicalRatio,mechanical ratio,,,soil structure indirect index,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#MechanicalRatio,
https://soilwise-he.github.io/soil-health#MediumSand,medium sand,,,sand,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#MediumSand,
https://soilwise-he.github.io/soil-health#Mesofauna,mesofauna,,,soil biota,,
https://soilwise-he.github.io/soil-health#Microbes,microbes,microbe,,living entity,http://imash.leeds.ac.uk/ontologies/atu/SoilPhysics.owl#Microbe,
https://soilwise-he.github.io/soil-health#Microfauna,microfauna,,,soil biota,,
https://soilwise-he.github.io/soil-health#Micronutrients,micronutrients,micronutrient,,,,
https://soilwise-he.github.io/soil-health#Microorganisms,microorganisms,,,soil biota,,
https://soilwise-he.github.io/soil-health#MineralConcAbundance,mineral conc abundance,,"The Mineral Concentration Abundance evaluates the amount of specific minerals, such as quartz, feldspar, or mica, in the soil. This property provides insights into soil parent material and fertility. Source: FAO (2006). Guidelines for Soil Description.",mineral concentration,http://w3id.org/glosis/model/layerhorizon/mineralConcAbundanceProperty,
https://soilwise-he.github.io/soil-health#MineralConcColour,mineral conc colour,,"The Mineral Concentration Colour describes the color of concentrated mineral deposits in the soil, such as iron oxides (red) or manganese nodules (black). It helps identify soil processes like oxidation or leaching. Source: Soil Survey Manual (USDA, 2017).",mineral concentration,http://w3id.org/glosis/model/layerhorizon/mineralConcColourProperty,
https://soilwise-he.github.io/soil-health#MineralConcHardness,mineral conc hardness,,"The Mineral Concentration Hardness assesses the physical hardness of mineral deposits in soil. Hardness influences soil strength and resistance to erosion or mechanical disruption. Source: Sparks, D.L. (2003). Environmental Soil Chemistry.",mineral concentration,http://w3id.org/glosis/model/layerhorizon/mineralConcHardnessProperty,
https://soilwise-he.github.io/soil-health#MineralConcKind,mineral conc kind,,"The Mineral Concentration Kind identifies the specific type of mineral concentrations found in soil, such as gypsum, calcite, or hematite. This classification aids in understanding soil genesis and chemistry. Source: FAO (2006). Guidelines for Soil Description.",mineral concentration,http://w3id.org/glosis/model/layerhorizon/mineralConcKindProperty,
https://soilwise-he.github.io/soil-health#MineralConcNature,mineral conc nature,,"The Mineral Concentration Nature examines the origin and composition of concentrated minerals in soil. It provides clues about weathering, leaching, and other pedogenic processes. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.",mineral concentration,http://w3id.org/glosis/model/layerhorizon/mineralConcNatureProperty,
https://soilwise-he.github.io/soil-health#MineralConcShape,mineral conc shape,,"The Mineral Concentration Shape describes the physical shape of mineral accumulations, such as rounded, angular, or irregular. These shapes help infer soil formation processes and transport history. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.",mineral concentration,http://w3id.org/glosis/model/layerhorizon/mineralConcShapeProperty,
https://soilwise-he.github.io/soil-health#MineralConcSize,mineral conc size,,"The Mineral Concentration Size measures the dimensions of concentrated mineral deposits in soil, typically expressed in millimeters. Size categories range from small grains to large nodules or concretions. Source: FAO (2006). Guidelines for Soil Description.",mineral concentration,http://w3id.org/glosis/model/layerhorizon/mineralConcSizeProperty,
https://soilwise-he.github.io/soil-health#MineralConcVolume,mineral conc volume,,"The Mineral Concentration Volume quantifies the proportion of soil volume occupied by mineral concentrations. It is used to assess the impact of these materials on soil structure and permeability. Source: Soil Survey Manual (USDA, 2017).",mineral concentration,http://w3id.org/glosis/model/layerhorizon/mineralConcVolumeProperty,
https://soilwise-he.github.io/soil-health#MineralConcentration,mineral concentration,,,,,
https://soilwise-he.github.io/soil-health#MineralContents,mineral contents,mineral content,"The Mineral Content evaluates the overall abundance of mineral particles in soil, including sand, silt, and clay fractions. It provides essential information about soil texture, fertility, and parent material. Source: Hillel, D. (2004). Introduction to Environmental Soil Physics.",mineral particles,http://w3id.org/glosis/model/layerhorizon/mineralContentProperty,
https://soilwise-he.github.io/soil-health#MineralFragment,mineral fragment,,"The Mineral Fragments refers to the presence and characteristics of coarse mineral particles (e.g., gravel, pebbles, stones) in the soil. These fragments influence soil drainage, root penetration, and overall physical structure. Source: Soil Survey Manual (USDA, 2017).",mineral particles,http://w3id.org/glosis/model/layerhorizon/mineralFragmentsProperty,
